"ID";"ISIL";"VZ_Sigel";"VZ_Code";"Institution";"Institution_DE";"Institution_FR";"Institution_IT";"Institution_RM";"Institution_EN";"Strasse";"PLZ";"Ort";"Kanton";"Land";"Telefon_Nr";"Fax_Nr";"E_Mail";"WWW";"Startdatum";"Enddatum";"Aufgegangen_in";"Verwaltungsgeschichte";"Bestandsbeschreibung";"Bibliotheksbestaende";"Andere_Bestaende";"URL_Findmittel";"Zugang";"Fernleihe_Tel";"Fernleihe_Fax";"Fernleihe_Mail";"Mitgliedschaft";"Dewey";"Status";"Zugangsbedingungen";"LastEditedOn"
"https://www.helveticarchives.ch/detail.aspx?ID=1158769";"CH-001968-8";"";"";"Archiv Dompfarrei";"";"";"";"";"";"Gallusstrasse 34";"9001";"St.Gallen";"SG";"CH";"+41 71 224 05 50";"";"pfarramt.dom@kathsg.ch";"http://www.dom.kathsg.ch/";"1550";"";"";"1803 Gründung Kanton St. Gallen 1805 Liquidation Besitz der Fürstabtei St. Gallen 1809-1813 Verwaltung der Kirchengüter wird dem kath. Administrationsrat als Rechtsnachfolger der Abtei übertragen 1813 Gründung kath. Konfessionsteil 1821 Aufhebung Bistum Konstanz 1823-1836 Doppelbistum Chur-St. Gallen 1833 St. Galler kath. Grossratskollegium erklärt das Doppelbistum einseitig als aufgehoben 1836-1847 Apostol. Vikariat St. Gallen 1847 errichtet der Hl. Stuhl die selbstständige Diözese St. Gallen; die Appenzeller Halbkantone unterstehen direkt Rom, sind aber dem Bischof von St. Gallen als Apostolischem Administrator anvertraut; Kathedrale ist Eigentum des Katholischen Konfessionsteils 1848 Niederlassungsfreiheit in ausserrhod. Diaspora 1862 Neuregelung Verhältnis Kirche und Staat; Kollegium setzt sich nicht mehr aus Grossräten, sondern aus Abgeordneten des katholischen Bevölkerungsteils zusammen, die dieser direkt wählt; an Stelle des kath. Grossratskollegiums tritt das Kath. Kollegium 1867 Führung der Zivilstandsregister gehen in die Hände des Staats über; Errichtung von Missionsstationen in ausserrhod. Diaspora 1874 Eheschliessung und Beerdigungswesen gehen in die Hände des Staats über 1912 Einführung Zentralsteuer: Finanzierung der Aufgaben des Konfessionsteils und des Bistums 1918 Volksschulwesen geht in die Kompetenz der polit. Gemeinde über 1925 Gründung röm.-kath. Kirchgemeinde St. Gallen ab 1960 werden konfessionelle Schulgemeinden rasch aufgehoben 2003 Kantonsverfassung anerkennt Konfessionsteil mit seinen Kirchgemeinden als öffentl.-rechtl. Körperschaft und garantiert das Bestehen der Diözese nach dem kirchl. Selbstverständnis 2007 Seelsorgeeinheit Zentrum wird errichtet, umfassend Stadtpfarreien Dom, St. Otmar, Riethüsli, St. Georgen Bestandsbeschreibung - Description des collections: Unikates Schriftgut einer Pfarrei, Bildmaterial";"";"";"";"";"Auf E-Mail-Anfrage; Schutzfristen sind nicht diskutierbar";"";"";"";"";"";"aktiv";"Einsichtnahme an Ort und Stelle möglich (vorher anfragen); Fotokopien von Artikeln nur, wenn nicht in einer A-, B- oder C-Bibliothek lokalisierbar";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=172376";"CH-001536-2";"";"";"Archiv für Frauen-, Geschlechter- und Sozialgeschichte Ostschweiz";"";"";"";"";"";"Florastrasse 6";"9000";"St. Gallen";"SG";"CH";"+41 71 222 99 64";"";"archiv@frauenarchivostschweiz.ch";"http://www.frauenarchivostschweiz.ch/";"1804";"";"";"Das Archiv Frauen-, Geschlechter- und Sozialgeschichte Ostschweiz besteht seit 1999.Das Archiv sammelt, sichert und erschliesst Materialien zu Frauenleben, Geschlechterbeziehungen, Sozial- und Migrationsgeschichte in der Ostschweiz. Im Archiv werden Dokumente aufbewahrt aus dem Alltag, dem privaten und öffentlichen Leben, aus allen Bereichen der Arbeit und aus dem politischen, sozialen, wirtschaftlichen und kulturellen Engagement. Neben der Archivarbeit im engeren Sinn befasst sich das Archiv intensiv mit Geschichtsvermittlung, z.B. durch Publikationen, Ausstellungen, Veranstaltungsreihen usw.";"Archive der Frühen und Neuen Frauenbewegung, der Sozialen Bewegungen, Archive von: Beratungsstellen, Berufsorganisatio-nen und Gewerkschaften, MigrantInnenorganisationen, Schulen und Unternehmungen von Frauen, Frauen Sportvereine, Vor- und Nachlässe von Frauen und Männern, von Frauen weltweit kleinere und grössere Dossiers, Zeitschriften, Fotos, Plakate, Präsenz-bibliothek";"2732 Bücher und Broschüren";"Kalligrafische Schriften";"http://www.frauenarchivostschweiz.ch/unsere-bestaende/index.html";"öffentlich, mit Voranmeldung +41 71 222 99 64";"";"";"";"VSA/AAS";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=172400";"CH-001451-3";"";"";"Archiv für Schweizer Gartenarchitektur und Landschaftsplanung";"";"";"";"";"";"c/o Interkantonales Technikum Rapperswil / Raum 1275 und 1203 / Oberseestrasse 10";"8640";"Rapperswil SG";"SG";"CH";"+41 55 210 25 62";"";"";"";"1982";"";"";"";"Landschaftsarchitektur,Gartenkunst,Gartenbau";"";"";"";"";"";"";"";"";"712 [Landschaftsarchitektur]
712 [Gartenkunst]
635 [Gartenbau]";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=1478500";"CH-002074-0";"";"";"Benediktinerinnenabtei St. Gallenberg";"";"";"";"";"";"St. Gallenberg, Glattburg";"9245";"Oberbüren";"SG";"CH";"+41 71 951 53 78";"+41 71 952 76 37";"abteistgallenberg@bluemail.ch";"https://benediktiner.ch/st-gallenberg.html";"1754";"";"";"Unterlagen, die die Existenz des Klosters bis heute beschreiben.";"Unikate, Druckschriften";"> 30 Laufmeter";"Reliquien mit Authenticas, Statuen, Wiborada und Accessoires, Diverses";"";"auf schriftliche Voranmeldung; E-Mail bevorzugt";"";"";"";"";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2020-02-05"
"https://www.helveticarchives.ch/detail.aspx?ID=172359";"CH-001246-2";"";"";"Berufs-, Studien- und Laufbahnberatung St. Gallen und Berufsinformationszentrum BIZ";"";"";"";"";"";"Teufenerstrasse 1/3";"9001";"St.Gallen";"SG";"CH";"+41 58 229 72 11";"+41 71 229 72 12";"info.blbstgallen@sg.ch";"http://www.berufsberatung.sg.ch/";"1918";"";"";"";"Berufsberatung, Studienberatung, Laufbahnberatung, Lehrstellenbörse";"10'000 Dokumente";"";"http://www.recherche.sg.ch/";"öffentlich, ohne Voranmeldung zugänglich";"";"";"";"BIS";"331.7 [Berufsberatung]
331.7 [Studienberatung]
331.7 [Laufbahnberatung]";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=1589419";"CH-002113-0";"";"";"Bibliothek Buchs SG";"";"Bibliothèque Buchs SG";"Biblioteca Buchs SG";"Biblioteca Buchs SG";"Library Buchs SG";"Kirchgasse 2";"9470";"Buchs SG";"SG";"CH";"+41 81 756 61 25";"";"info@bibliothek-buchs-sg.ch";"https://bibliothek-buchs-sg.ch/";"1974";"";"";"Am 12. Januar 1974 nahm die Gemeindebibliothek mit einem Tag der offenen Tür im nördlichen Teil des Rathauskellers ihre Tätigkeit auf. Vorausgegangen waren jahrelange Vorbereitungsarbeiten und die Gründung des Vereins „ Gemeindebibliothek Buchs“, der damals rund 70 Mitglieder zählte und von den öffentlichen Institutionen tatkräftig unterstützt wurde. Schon zwei Jahre später wurde eine Erweiterung nötig. Heute findet man in der Bibliothek Sachbücher und Belletristik für Kinder, Jugendliche und Erwachsene; Comics und Zeitschriften; Fremdsprachige Bücher; DVDs; Hörbücher in Deutsch und Englisch; Kinder- und Jugend Hör-CDs; Tonies; Klassenführungen; Veranstaltungen; Medieneinwurf; Selbstbedienungsfunktion WebOpac; WLAN; Zugriff auf die Digitale Bibliothek Ostschweiz www.dibiost.ch. Verschiedene Anlässe für Erwachsene und Kinder runden unser Angebot ab.";"Sachbücher und Belletristik für Kinder, Jugendliche und Erwachsene; Comics und Zeitschriften; Fremdsprachige Bücher; DVDs; Hörbücher in Deutsch und Englisch; Kinder- und Jugend Hör-CDs; Tonies;";"17000";"";"https://www.winmedio.net/buchssg/#Start1";"Bibliothek Buchs SG: öffentlich, ohne Voranmeldung während den Öffnungszeiten";"";"";"";"Bibliosuisse";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2021-04-07"
"https://www.helveticarchives.ch/detail.aspx?ID=172399";"CH-000140-9";"Ra T";"RAT";"Bibliothek HSR Hochschule für Technik Rapperswil";"";"";"";"";"";"Oberseestrasse 10";"8640";"Rapperswil";"SG";"CH";"+41 55 222 45 31";"";"bibliothek@hsr.ch";"https://www.hsr.ch/de/die-hsr/bibliothek/";"1972";"";"";"";"Planung, Landschaftsarchitektur, Raumplanung, Bauingenieurwesen, Elektrotechnik, Elektronik, Maschinentechnik, Wirtschaftsingenieurwesen, Erneuerbare Energien und Umwelttechnik, Informatik, Naturwissenschaften, Sozialwissenschaften, Architektur, Städteplanung, Kunst, Sprachen";"40'000 Printmedien, 25'000 E-Books, 160 Zeitschriften";"";"https://recherche.nebis.ch/";"";"+41 55 222 45 31";"";"bibliothek@hsr.ch";"BIS";"624 [Bauingenieurwesen]
712 [Landschaftsarchitektur]
320.8 [Siedlungsplanung]
621.3 [Elektrotechnik]
004 [Informatik]
621.8 [Maschinenbau]
620.0 [Ingenieurwesen]
307.1 [Raumplanung]
500 [Naturwissenschaften]
720 [Architektur]
300 [Sozialwissenschaften]";"aktiv";"Lieferung der Dokumente innerhalb von 48 Stunden";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=243440";"CH-001626-1";"";"";"Bibliothek Jona";"";"";"";"";"";"";"";"Jona";"SG";"CH";"";"";"";"";"2005";"2014";"CH-001626-1
CH-001625-4
CH-001997-X";"2014 wurden die Bibliothek in Jona (CH-001626-1) und die Bibliothek Rapperswil (CH-001625-4) zur Stadtbibliothek Rapperswil-Jona (CH-001997-X) fusioniert.";"";"";"";"";"";"";"";"";"";"";"inaktiv";"";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=243439";"CH-001625-4";"";"";"Bibliothek Rapperswil";"";"";"";"";"";"";"";"Rapperswil";"SG";"CH";"";"";"";"";"1979";"2014";"CH-001626-1
CH-001625-4
CH-001997-X";"2014 wurden die Bibliothek in Jona (CH-001626-1) und die Bibliothek Rapperswil (CH-001625-4) zur Stadtbibliothek Rapperswil-Jona (CH-001997-X) fusioniert.";"";"";"";"";"";"";"";"";"";"";"inaktiv";"";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=1525173";"CH-002089-3";"";"";"Bibliothek Reburg";"";"";"";"";"";"Rathausplatz 1";"9450";"Altstätten";"SG";"CH";"+41 71 755 41 13";"";"info@bibliothek-reburg.ch";"http://www.bibliothek-reburg.ch/";"";"";"";"";"Zeitgenössische Literatur aller für alle Altersklassen. Sachbücher für alle Altersklassen. Hörbücher für alle Altersklassen. DVDs für alle Altersklassen und Musik auf CD.";"20000 Medien";"";"";"Öffentlich zugänglich. Ausleihen an Mitglieder möglich, Nichtmitglieder bezahlen seperate Ausleihgebühr.";"";"";"";"";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2020-08-11"
"https://www.helveticarchives.ch/detail.aspx?ID=229283";"CH-001600-5";"";"";"Bibliothek Uzwil";"";"";"";"";"";"Bahnhofstrasse 83a";"9240";"Uzwil";"SG";"CH";"+41 71 950 41 70";"";"bibliothek@uzwil.ch";"http://www.uzwil.ch/bibliothek";"1998";"";"";"Die Gemeindebibliothek Uzwil wurde im August 1998 eröffnet. Sie löste damals die frühere Mitarbeiterbibliothek der Firma Bühler ab. Nach stürmischem Wachstum in den ersten Betriebsjahren haben sich die Ausleihezahlen bei knapp unter 100'000 je Jahr eingependelt.";"Belletristik und Sachbücher für Kinder, Jugendliche und Erwachsene, Bilder- und Erstlesebücher, Comics, Englische Taschenbücher, Easy Readers in Deutsch und diversen Fremdsprachen, Kinderbücher in Integrationssprachen, Zeitschriften, Musik-CDs, DVDs, Hörbücher in Deutsch und Englisch, Angebote der Digitalen Bibliothek Ostschweiz";"14'500 Bücher (Bilderbücher, Unterhaltungslektüre, Bücher zu Sachthemen, Comics, Englische Taschenbücher), 500 Hörbücher, 1'000 DVDs, 1'000 Musik-CD";"";"http://www.winmedio.net/uzwil";"Öffentlich zugänglich während der Öffnungszeiten, Ausleihe an Abonnenten der Bibliothek.";"";"";"";"BIS";"808.8 [Belletristik]
741.5 [Comics]";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=229019";"CH-001579-X";"";"";"Bibliothek Wattwil";"";"";"";"";"";"Grüenaustrasse 15";"9630";"Wattwil";"SG";"CH";"+41 71 988 54 67";"";"biblio.wattwil@bluewin.ch";"";"1973";"";"";"";"Belletristik und Sachbücher für schulische Zwecke";"8'000 Medien";"";"";"Lesekarte";"";"";"";"";"808.8 [Belletristik]
808.8 [Sachbücher]";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=172309";"CH-000245-0";"";"";"Bischöfliches Archiv";"";"";"";"";"";"Klosterhof 6b";"9000";"St. Gallen";"SG";"CH";"";"";"";"";"1847";"";"";"";"Bistum St. Gallen";"";"";"";"";"";"";"";"VSA";"255.0 [Bistum St. Gallen]";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=172401";"";"Uw 1";"UW001";"Bühler AG / Bibliothek";"";"";"";"";"";"";"";"Uzwil";"SG";"CH";"";"";"";"";"";"1999";"";"Die Bibliothek existiert nicht mehr.";"";"";"";"";"";"";"";"";"";"";"inaktiv";"";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=553709";"CH-001761-6";"";"";"Bundesverwaltungsgericht / Bibliothek";"Bundesverwaltungsgericht / Bibliothek";"Tribunal administratif fédéral / Bibliothèque";"Tribunale amministrativo federale / Biblioteca";"";"Federal Administrative Court / Library";"Kreuzackerstrasse 12";"9023";"St. Gallen";"SG";"CH";"+41 58 705 29 29";"+41 58 705 29 80";"bibliothek@bvger.admin.ch";"www.bvger.ch";"2007";"";"";"";"Die Bibliothek des BVGer hat im Wesentlichen den Auftrag, den Mitarbeitenden des Gerichts eine aktuelle und den Bedürfnissen entsprechend angepasste Dokumentation zur Verfügung zu stellen. Die Bibliothek ist in den Bibliotheksverbund RERO integriert und umfasst gegenwärtig eine Sammlung von etwa 14'000 Monographien. Parallel zu den Monographien stehen den Mitarbeitenden etwa 150 Abonnemente von Zeitschriften und Zeitungen zur Verfügung. Die Sammlung umfasst in erster Linie deutsche und französische Publikationen, aber - in geringerem Umfang - auch italienische und englische Literatur. Alle Titel sind gemäss der Klassifikation der juristischen Bibliotheken der Westschweiz aufgestellt, welche im juristischen Bereich als Norm gilt. Die Bücher sind vom Dokumentationsteam mit Hilfe des Thesaurus JURIVOC indexiert.";"750 Laufmeter (14'000 Monographien, 150 Zeitschriftentitel)";"";"http://opac.rero.ch/gateway?skin=if";"Keinen öffentlichen Zugang";"";"";"";"VJBS";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=172249";"CH-000471-1";"";"";"EMPA St. Gallen / (Eidgenössische Materialprüfungs- und Forschungsanstalt) / Bibliothek";"";"";"";"";"";"";"";"St. Gallen";"SG";"CH";"";"";"";"";"1937";"2010";"CH-000483-2";"Die Bibliothek existiert nicht mehr. Der Bestand wurde in eine andere Bibliothek (CH-000483-2) integriert.";"";"";"";"";"";"";"";"";"";"";"inaktiv";"";"2021-01-25"
"https://www.helveticarchives.ch/detail.aspx?ID=172379";"CH-000272-8";"";"";"FHS St.Gallen, Hochschule für Angewandte Wissenschaften, Bibliothek";"FHS St.Gallen, Hochschule für Angewandte Wissenschaften / Bibliothek";"";"";"";"FHS St.Gallen, University of Applied Sciences, Library";"Rosenbergstrasse 59";"9001";"St.Gallen";"SG";"CH";"+41 71 226 14 50";"+41 71 226 14 01";"bibliothek@fhsg.ch";"http://www.fhsg.ch/bibliothek";"2013";"";"";"";"Architektur, Pflege, Soziale Arbeit, Technik, Wirtschaft";"";"";"http://aleph.unisg.ch/fhs";"öffentlich, ohne Voranmeldung zugänglich, kostenlose Benutzung und Ausleihe";"";"";"";"BIS, Consortium";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2021-01-25"
"https://www.helveticarchives.ch/detail.aspx?ID=172361";"CH-001248-7";"";"";"Forschungsinstitut für Absatz und Handel (FAH-HSG) / Bibliothek";"";"";"";"";"";"Bodanstrasse 8";"9000";"St. Gallen";"SG";"CH";"+41 71 224 28 20";"+41 71 224 28 57";"";"";"1967";"";"";"";"Betriebswirtschaft,Marketing,Werbung,Absatz und Handel";"6'000 Bände, 40 Zeitschriften";"";"";"";"";"";"";"";"650.0 [Betriebswirtschaft]
381 [Marketing]
381 [Handel]
381.1 [Absatz und Handel]
381.1 [Absatz]
659.1 [Werbung]";"aktiv";"Zugänglichkeit nicht festgelegt";"2021-01-25"
"https://www.helveticarchives.ch/detail.aspx?ID=172248";"CH-000529-3";"";"";"Forschungssekretariat / Vifor (International) AG";"";"";"";"";"";"Rechenstrasse 37";"9001";"St. Gallen";"SG";"CH";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=172360";"CH-001247-X";"";"";"Frauenbibliothek und Fonothek Wyborada";"";"";"";"";"";"Davidstr. 42";"9000";"St. Gallen";"SG";"CH";"+41 71 222 65 15";"";"info@wyborada.ch";"http://www.wyborada.ch/";"1986";"";"";"Die Frauenbibliothek und Fonothek Wyborada wurde 1986 von politisch und feministisch engagierten Frauen gegründet. Sie sammelt Bücher, Musik-CDs und Zeitschriften zu allen Frauen-Themen von der Frühzeit bis heute.";"Medien von Frauen über Frauen: - Romane, Krimis, Erzählungen, Lyrik, Comics - Bücher zu Theorie und Praxis des Feminismus - Literatur zu Frauengeschichte und Frauenbewegung - Biografien und Autobiografien - Literatur zu Frauen-Lebenssinn-Fragen - Hörbücher und Musik-CDs";"12'000";"12";"https://sgbn-primo.hosted.exlibrisgroup.com/primo-explore/search?vid=41STGKBG_VU1&lang=de_DE&sortby=rank";"öffentlich";"";"";"";"BIS";"305.4 [Feministische Theorie und Praxis]
305.4 [Feministische Theorie]
305.4 [Frauengeschichte]
305.4 [Frauen in/aus verschiedenen Kulturen]
305.4 [Feminismus]
305.4 [Frauenfragen]
331.4 [Frauenarbeit]
808.8 [Kinder- und Jugendbücher]";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=253476";"CH-001634-3";"";"";"Freihandbibliothek Steinach";"";"";"";"";"";"Schulstrasse 36";"9323";"Steinach";"SG";"CH";"+41 71 447 84 16";"";"bibliothek@schulesteinach.ch";"http://www.schulesteinach.ch/schule/bibliothek";"1984";"";"";"Die Freihandbibliothek Steinach wurde am Samstag, 24. September 1983 ihrer Bestimmung übergeben. An der Bürgerversammlung vom 11. April 1983 hatten die Schulbürger mit ihrer Zustimmung zum Voranschlag auch grünes Licht für die Einrichtung einer Freihandbibliothek im Schulhaus gegeben und einen Kredit von Fr. 90'000.00 für bauliche Änderungen, Einrichtungen und Bücheranschaffungen gesprochen. Zur gleichen Zeit bewilligten auch die Stimmberechtigten der Politischen Gemeinde, der Ortsbürgergemeinde und der beiden Kirchgemeinden einen Beitrag an die Schulgemeinde, um die Finanzierung dieses Vorhabens zu erleichtern. Träger der neuen Bibliothek ist die Schulgemeinde, die dafür auch einen Raum zur Verfügung stellt und die Verwaltuing besorgt. Die neue Bibliothek ersetzt einerseits die bisherige Schülerbibliothek, andererseits die Bibliotheken der beden Kirchgemeinde. Die Bibliothek steht allen Schülern, Jugendlichen und Erwachsenen der Gemeinde offen.";"Schul- und Gemeindebibliothek";"9769 Exemplare: Behälter 5/Belletristik 4667/Bilderbuch 627/Comic 396/DVD 424/Gesamtwerk 1/Hörbuch 834/Sachbuch 2560/Zeitschriften 255";"";"http://www.bvsg.ch/";"";"";"";"";"BIS";"741.5 [Comics]
808.8 [Belletristik]";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=1525848";"CH-002090-4";"";"";"Gemeinde- und Schulbibliothek Ebnat-Kappel";"";"";"";"";"";"Hüslibergstrasse 2";"9642";"Ebnat-Kappel";"SG";"CH";"+41 71 990 01 20";"";"paula.looser@thurweb.ch";"http://www.biblioludo-ek.ch/";"";"";"";"";"Medienbestand der öffentlichen Bibliothek und Ludothek";"";"";"";"";"";"";"";"BIS";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2020-08-11"
"https://www.helveticarchives.ch/detail.aspx?ID=172403";"";"Wl 2";"WL002";"Heberlein & Co. AG / Bibliothek";"";"";"";"";"";"";"";"Wattwil";"SG";"CH";"";"";"";"";"";"1998";"";"Die Bibliothek existiert nicht mehr.";"";"";"";"";"";"";"";"";"";"";"inaktiv";"";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=172396";"CH-000191-8";"";"";"Hedwig Scherrer-Stiftung";"";"";"";"";"";"c/o Peter Zünd-Gmür / Buchenstrasse 4";"9463";"Oberriet SG";"SG";"CH";"+41 71 761 17 12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=172350";"CH-000151-2";"";"";"Historisches und Völkerkundemuseum";"";"";"";"";"";"Museumsstrasse 50";"9000";"St. Gallen";"SG";"CH";"";"";"info@hmsg.ch";"www.hmsg.ch";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=172362";"CH-001249-4";"";"";"Institut für Agrarökonomie und Agrarrecht (IAA-HSG) / Bibliothek";"";"";"";"";"";"";"";"St. Gallen";"SG";"CH";"";"";"";"";"1951";"";"";"Die Bibliothek existiert nicht mehr.";"";"";"";"";"";"";"";"";"";"";"inaktiv";"";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=172364";"CH-001253-7";"";"";"Institut für Europarecht, Wirtschaftsrecht und Rechtsvergleichung (EUR-HSG) / Bibliothek";"";"";"";"";"";"";"";"St. Gallen";"SG";"CH";"";"";"";"";"1963";"";"";"Die Bibliothek existiert nicht mehr.";"";"";"";"";"";"";"";"";"";"";"inaktiv";"";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=172365";"CH-001254-4";"";"";"Institut für Finanzwissenschaft und Finanzrecht (IFF-HSG) / Bibliothek";"";"";"";"";"";"Varnbüelstrasse 19";"9000";"St. Gallen";"SG";"CH";"+41 71 224 25 20";"+41 71 224 26 70";"";"";"1966";"";"";"";"Finanzwissentschaft,Finanzrecht";"14'700 Bände, 70 Zeitschriften";"";"";"Angehörige der Universität";"";"";"";"";"332 [Finanzwissenschaft]
343.0 [Finanzrecht]";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=172366";"CH-001255-1";"";"";"Institut für Politikwissenschaft (IPW-HSG) / Bibliothek";"";"";"";"";"";"Dufourstrasse 45";"9000";"St. Gallen";"SG";"CH";"+41 71 224 26 00";"+41 71 224 26 05";"";"";"1971";"";"";"";"Politische Systeme,schweizerische Innenpolitik,Staatslehre,internationale Beziehungen,Ideengeschichte: Politologie";"1'000 Bände";"";"";"";"";"";"";"";"321 [Politische Systeme]
320.1 [Schweizerische Innenpolitik]
320.4 [Staatslehre]
303.4 [Internationale Beziehungen]
001.0 [Ideengeschichte]
320.0 [Politologie]";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=172373";"CH-001262-6";"";"";"Institut für Rechtswissenschaft und Rechtspraxis IRP-HSG / Bibliothek";"";"";"";"";"";"";"";"St. Gallen";"SG";"CH";"";"";"";"";"1938";"";"";"Die Bibliothek existiert nicht mehr.";"";"";"";"";"";"";"";"";"";"";"inaktiv";"";"2019-02-07"
"https://www.helveticarchives.ch/detail.aspx?ID=172367";"CH-001256-9";"";"";"Institut für Systemisches Management und Public Governance (IMP)";"";"";"";"";"";"Dufourstrasse 40a";"9000";"St. Gallen";"SG";"CH";"+41 71 224 25 25";"+41 71 224 25 36";"";"";"2011";"";"";"";"Fremdenverkehr,Verkehr,Verkehrswirtschaft,Fremdenverkehrswirtschaft,Tourismus,Freizeit,Hotellerie,Gastgewerbe";"180 Laufmeter Bände, 42 Zeitschriften, 10 Zeitungen";"";"";"";"";"";"";"";"910.0 [Fremdenverkehr]
388 [Verkehr]
388.3 [Verkehrswirtschaft]
338.4 [Fremdenverkehrswirtschaft]
910.0 [Tourismus]
790.1 [Freizeit]
338.4 [Hotellerie]
338.4 [Gastgewerbe]";"aktiv";"Zugänglichkeit nicht festgelegt";"2019-02-07"
